	Unnamed: 0	SentenceId	Clause Text	Codes	ExperimentValues	ExternalRef	Paragraph	Headings	FloatingBox?	Discourse Type	Offset_Begin	Offset_End	Discourse Label	fig_spans
334	334	s199	"However , unlike the wild-type molecule , the activity of GST- ( DeltaB ) N-WASP was completely insensitive to the further addition of PI ( 4,5 ) P2 ."	[]			p58	Results	FALSE	-	35680	35819	implication	f8b
335	335	s200	The BR seems	[]			p58	Results	FALSE	-	35820	35832	hypothesis	f8b
336	336	s200	to contribute to the stability of the autoinhibited conformation .	[]			p58	Results	FALSE	-	35833	35898	implication	f8b
337	337	s201	When activated by saturating levels of Cdc42 alone	[]			p58	Results	FALSE	-	35899	35949	implication	f8b
338	338	s201	GST- ( DeltaB ) N-WASP displayed twofold higher activity compared with its wild-type counterpart .	[]			p58	Results	FALSE	-	35950	36045	implication	f8b
339	339	s202	"The Requirement for N-WASP in PI ( 4,5 ) P2-stimulated Actin Polymerization in Xenopus Egg Extracts"	[header-1]			title59	Results	FALSE	-	36046	36141	result	f9a
340	340	s203	"The isolation of a PI ( 4,5 ) P2-insensitive N-WASP"	[]			p60	Results	FALSE	-	36142	36189	result	f9a
341	341	s203	"molecule allowed us to dissect the role of N-WASP and of the N-WASP-PI ( 4,5 ) P2 interaction in PI ( 4,5 ) P2-stimulated actin polymerization in Xenopus egg extracts ."	[]			p60	Results	FALSE	-	36190	36349	result	f9a
342	342	s204	Synthetic liposomes	[]			p60	Results	FALSE	-	36350	36369	result	f9a
343	343	s204	"containing PI ( 4,5 ) P2 stimulate actin polymerization in lipid-free HSS made from Xenopus egg extracts through a pathway that includes Cdc42 and Arp2/3 complex ( exLink ) ."	[exLink]			p60	Results	FALSE	-	36370	36546	implication	f9a
344	344	s205	"Since N-WASP is required for Cdc42-stimulated actin polymerization in Xenopus HSS , we tested"	[]			p60	Results	FALSE	-	36547	36639	method	f9a
345	345	s205	"whether it was also required for PI ( 4,5 ) P2-stimulated actin assembly ( exLink ) ."	[exLink]			p60	Results	FALSE	-	36640	36731	result	f9a
346	346	s206	Using a polyclonal antibody described previously ( exLink )	[exLink]			p60	Results	FALSE	-	36732	36802	result	f9a
347	347	s206	we immunodepleted > 95 % of the N-WASP from the HSS ( Fig. 9 A ) .	[inLink]	f9a		p60	Results	FALSE	-	36803	36865	method	f9a
348	348	s207	The depletion of N-WASP eliminated the ability of the HSS	[]			p60	Results	FALSE	-	36866	36923	method	f9b|f9a
349	349	s207	to support Cdc42-stimulated actin polymerization .	[]			p60	Results	FALSE	-	36924	36973	method	f9b|f9a
350	350	s208	The activity could be rescued by	[]			p60	Results	FALSE	-	36974	37006	goal	f9b|f9a
351	351	s208	"adding back purified , recombinant N-WASP protein ( Fig. 9 B ) ."	[inLink]	f9b		p60	Results	FALSE	-	37007	37067	method	f9b|f9a
352	352	s209	Both untagged N-WASP and GST-tagged N-WASP could rescue the activity	[]			p60	Results	FALSE	-	37068	37136	result	f9b
353	353	s209	when added back to extracts depleted of endogenous N-WASP ( Fig. 9B and Fig. C ) .	[inLink]	f9b		p60	Results	FALSE	-	37137	37216	result	f9b
354	354	s210	"To test the requirements for the WH1 domain and the BR of N-WASP in mediating PI ( 4,5 ) P2-stimulated actin polymerization in the context of a more physiological extract system"	[]			p61	Results	FALSE	-	37217	37390	result	f9b|f9c
355	355	s210	we replaced endogenous N-WASP in Xenopus HSS with the GST- ( DeltaWH1 ) N-WASP and GST- ( DeltaB ) N-WASP mutants described above .	[]			p61	Results	FALSE	-	37391	37514	result	f9b|f9c
356	356	s211	"The mutant proteins , when added back to extracts depleted of endogenous N-WASP , did not stimulate spontaneous , signal-independent actin polymerization ,"	[]			p61	Results	FALSE	-	37515	37666	result	f9b|f9c
357	357	s211	confirming that they are substantially autoinhibited ( Fig. 9C and Fig. D ) .	[inLink]	f9c		p61	Results	FALSE	-	37667	37741	result	f9b|f9c
358	358	s212	"Based on both the initial rate of polymerization and the maximum amount of actin polymerized , the GST- ( DeltaWH1 ) N-WASP was just as effective as wild-type GST-N-WASP in"	[]			p61	Results	FALSE	-	37742	37909	result	f9c
359	359	s212	"restoring PI ( 4,5 ) P2-stimulated actin assembly ( Fig. 9 C ) ."	[inLink]	f9c		p61	Results	FALSE	-	37910	37967	result	f9c
360	360	s213	"Interestingly , the actin polymerized in the GST- ( DeltaWH1 ) N-WASP-containing extract seemed"	[]			p61	Results	FALSE	-	37968	38059	result	f9c|f9d
361	361	s213	to be less stable and partially depolymerized at later time points .	[]			p61	Results	FALSE	-	38060	38127	result	f9c|f9d
362	362	s214	"The GST- ( DeltaB ) N-WASP , which is PI ( 4,5 ) P2-insensitive in the purified system , was also capable of"	[]			p61	Results	FALSE	-	38128	38226	result	f9c|f9d
363	363	s214	"restoring PI ( 4,5 ) P2-stimulated actin assembly to HSS depleted of endogenous N-WASP ( Fig. 9 D ) ."	[inLink]	f9d		p61	Results	FALSE	-	38227	38321	result	f9c|f9d
364	364	s215	"However , compared with GST-N-WASP-containing extracts , the GST- ( DeltaB ) N-WASP-containing extracts polymerized less total actin and did so with slower kinetics ( characterized by a longer lag phase and a reduced initial rate of polymerization ) ."	[]			p61	Results	FALSE	-	38322	38564	result	f9d
365	365	s216	Discussion	[header-0]			title62	Discussion	FALSE	-	38565	38575	goal	
366	366	s217	Mechanism of N-WASP Inhibition and Activation	[header-1]			title63	Discussion	FALSE	-	38576	38621	none	
367	367	s218	The physical interaction between the NH2 - and COOH termini of WASp family proteins has been used as the basis	[]			p64	Discussion	FALSE	-	38622	38731	hypothesis	
368	368	s218	to propose a model in which this interaction locks the molecule in an autoinhibited state .	[]			p64	Discussion	FALSE	-	38732	38822	hypothesis	
369	369	s219	We now show	[]			p64	Discussion	FALSE	-	38823	38834	hypothesis	
370	370	s219	"that an NH2-terminal fragment of N-WASP , including the WH1 domain and the G-protein binding region , functions as a regulatory domain and inhibits , even in trans , actin nucleation by the COOH-terminal VCA segment by occluding Arp2/3 binding site ."	[]			p64	Discussion	FALSE	-	38835	39080	result	
371	371	s220	"Activation of N-WASP by Cdc42 and PI ( 4,5"	[]			p64	Discussion	FALSE	-	39081	39121	implication	
372	372	s220	P2 leads to two changes : ( 1 ) the affinity between the WG and VCA domains is reduced ; and ( 2 ) the Arp2/3 binding site on VCA is exposed .	[]			p64	Discussion	FALSE	-	39122	39257	result	
373	373	s221	The proline-rich segment of N-WASP appears	[]			p64	Discussion	FALSE	-	39258	39300	hypothesis	
374	374	s221	"to be dispensable both for the ability of the NH2 terminus to inhibit the activity of the VCA segment and for the ability of Cdc42 and PI ( 4,5 ) P2 to relieve this inhibition ."	[]			p64	Discussion	FALSE	-	39301	39473	hypothesis	
375	375	s222	These results can be accommodated into either of two models for N-WASP activation	[]			p65	Discussion	FALSE	-	39474	39555	method	
376	376	s222	that have been proposed in the literature ( Fig. 10 ) .	[inLink]	f10		p65	Discussion	FALSE	-	39556	39608	method	
377	377	s223	"In the first model ( Model 1 ) , the autoinhibitory interaction occurs in cis between the NH2 - and COOH termini of the same molecule ( exLink ) ."	[exLink]			p65	Discussion	FALSE	-	39609	39759	fact	
378	378	s224	"In the second model ( Model 2 ) , N-WASP is a homodimer ( or homomultimer ) and"	[]			p65	Discussion	FALSE	-	39760	39834	fact	
379	379	s224	the autoinhibitory WG-VCA interaction occurs in trans between two different molecules ( exLink ) .	[exLink]			p65	Discussion	FALSE	-	39835	39943	fact	
380	380	s225	"Recent structural studies on the p21 activated kinase ,"	[]			p65	Discussion	FALSE	-	39944	39998	result	
381	381	s225	"which like N-WASP switches between autoinhibited and Cdc42-bound conformations , demonstrated that the GBD region can serve as a dimer interface ( exLink ) ."	[exLink]			p65	Discussion	FALSE	-	39999	40161	result	
382	382	s226	Based on our finding	[]			p65	Discussion	FALSE	-	40162	40182	goal	
383	383	s226	"that full-length , autoinhibited N-WASP is a monomer by both equilibrium and velocity ultracentrifugation at concentrations ( > 5 muM ) well above cellular concentrations , we favor Model 1 ."	[]			p65	Discussion	FALSE	-	40183	40368	result	
384	384	s227	"In addition , GST-tagged N-WASP ,"	[]			p65	Discussion	FALSE	-	40369	40400	method	
385	385	s227	"which is forced into a dimeric form because of the GST moiety , behaves in a manner indistinguishable from the untagged protein in actin polymerization assays performed in the purified system or in extracts ."	[]			p65	Discussion	FALSE	-	40401	40607	method	
386	386	s228	"Model 2 was proposed , in part , on the finding"	[]			p65	Discussion	FALSE	-	40608	40653	result	
387	387	s228	"that a hexahistidine-tagged human N-WASP protein has a tendency to self-associate at concentrations above ~100 nM based on cross-linking data and on a reported s20 , w of 5.45S ( at 4 muM ; exLink ) ."	[exLink]			p65	Discussion	FALSE	-	40654	40861	result	
388	388	s229	This is significantly higher	[]			p65	Discussion	FALSE	-	40862	40890	result	
389	389	s229	"than the s20 , w value of 3.16S ( at 5 muM ) measured by us for untagged rat N-WASP ."	[]			p65	Discussion	FALSE	-	40891	40971	result	
390	390	s230	"Since the human and rat proteins are ~95 % identical , it is unlikely"	[]			p65	Discussion	FALSE	-	40972	41039	result	
391	391	s230	"that this discrepancy in the s20 , w value represents a species-specific difference ."	[]			p65	Discussion	FALSE	-	41040	41122	result	
392	392	s231	More likely	[]			p65	Discussion	FALSE	-	41123	41134	result	
393	393	s231	the hexahistidine tag or associated leader sequences might contribute to the tendency for the human protein to self-associate .	[]			p65	Discussion	FALSE	-	41135	41262	result	
394	394	s232	"Sequence Elements that Mediate the PI ( 4,5 ) P2 Effect"	[header-1]			title66	Discussion	FALSE	-	41263	41314	implication	
395	395	s233	"Contrary to our previous hypothesis , we have found"	[]			p67	Discussion	FALSE	-	41315	41365	method	
396	396	s233	"that the WH1 domain does not mediate the effects of PI ( 4,5 ) P2 on N-WASP ."	[]			p67	Discussion	FALSE	-	41366	41438	hypothesis	
397	397	s234	"Instead , a BR located just upstream of the CRIB domain is required for the effects of PI ( 4,5 ) P2"	[]			p67	Discussion	FALSE	-	41439	41534	result	
398	398	s234	"because a deletion of this segment generates an N-WASP molecule that is PI ( 4,5 ) P2-insensitive in the purified assay system ."	[]			p67	Discussion	FALSE	-	41535	41658	result	
399	399	s235	This mutant molecule is not simply misfolded into an inactive state because it can activate Arp2/3 complex in a Cdc42-stimulated manner	[]			p67	Discussion	FALSE	-	41659	41794	result	
400	400	s235	and it can restore actin polymerization activity to Xenopus extracts depleted of endogenous N-WASP .	[]			p67	Discussion	FALSE	-	41795	41895	result	
401	401	s236	The BR has been postulated to bind to the acidic region in the VCA domain through an electrostatic interaction ( exLink ) .	[exLink]			p67	Discussion	FALSE	-	41896	42027	result	
402	402	s237	"However , an internal deletion of the BR does not significantly reduce the affinity of the NH2-terminal WG region for GST-VCA ( data not shown ) ."	[]			p67	Discussion	FALSE	-	42028	42170	result	
403	403	s238	"Thus , PI ( 4,5 ) P2 might work , not simply by"	[]			p67	Discussion	FALSE	-	42171	42212	result	
404	404	s238	"interfering with an electrostatic BR-VCA interaction , but rather by destabilizing the fold adopted by the adjacent GBD region in the autoinhibited state ."	[]			p67	Discussion	FALSE	-	42213	42366	result	
405	405	s239	"Alternatively , recruitment of N-WASP to the surface of PI ( 4,5 ) P2 vesicles ( via BR interactions ) might indirectly destabilize the autoinhibited state by"	[]			p67	Discussion	FALSE	-	42367	42518	result	
406	406	s239	promoting multimerization .	[]			p67	Discussion	FALSE	-	42519	42545	implication	
407	407	s240	"A BR is found in the NH2 termini of all members of the WASp family , even in the Scar/WAVE proteins"	[]			p67	Discussion	FALSE	-	42546	42644	fact	
408	408	s240	that lack a G-protein binding domain ( exLink ) .	[exLink]			p67	Discussion	FALSE	-	42645	42697	result	
409	409	s241	"This sequence element may be an important regulatory site for the WASp family in general , mediating activation of these molecules by acidic phospholipids or other interacting proteins ."	[]			p67	Discussion	FALSE	-	42698	42882	result	
410	410	s242	It will be interesting	[]			p67	Discussion	FALSE	-	42883	42905	implication	
411	411	s242	to test whether IcsA and Grb2 can bind and activate the mutant N-WASP protein lacking the BR .	[]			p67	Discussion	FALSE	-	42906	42999	fact	
412	412	s243	"Recently , an NMR structure of the G-protein binding domain of human WASp"	[]			p68	Discussion	FALSE	-	43000	43073	result	
413	413	s243	beginning at the CRIB motif but not including the basic region ) artificially fused via a short linker to a fragment from the CA region has been solved ( exLink ) .	[exLink]			p68	Discussion	FALSE	-	43074	43243	result	
414	414	s244	"While this certainly represents the core of the autoinhibited fold of WASp ( and likely N-WASP ) , our results suggest"	[]			p68	Discussion	FALSE	-	43244	43359	result	
415	415	s244	"that the BR , which is just NH2-terminal to the sequences included in WASp structure , can also function to mediate activation and , thus , probably influence the fold adopted by the GBD ."	[]			p68	Discussion	FALSE	-	43360	43543	result	
416	416	s245	The ability of the Grb2 Src homology domain 3 to activate N-WASP represents another example of a regulatory interaction	[]			p68	Discussion	FALSE	-	43544	43663	result	
417	417	s245	that likely occurs outside this core fold defined by the NMR structure ( exLink ) .	[exLink]			p68	Discussion	FALSE	-	43664	43757	result	
418	418	s246	"In this context , it will be important"	[]			p68	Discussion	FALSE	-	43758	43795	fact	
419	419	s246	to define the sequence elements that mediate the activation of N-WASP by the Shigella protein IcsA .	[]			p68	Discussion	FALSE	-	43796	43895	goal	
420	420	s247	This property of sequence elements broadly distributed throughout N-WASP molecule to influence the stability of the autoinhibited fold is likely	[]			p68	Discussion	FALSE	-	43896	44040	hypothesis	
421	421	s247	to be critical to its capacity to integrate and respond to a large set of signal inputs .	[]			p68	Discussion	FALSE	-	44041	44129	hypothesis	
422	422	s248	"Dissecting a PI ( 4,5 ) P2 Pathway in Xenopus Extracts"	[header-1]			title69	Discussion	FALSE	-	44130	44180	result	
423	423	s249	Phosphoinositides have been implicated as important regulators of actin assembly at	[]			p70	Discussion	FALSE	-	44181	44264	fact	
424	424	s249	"a variety of different steps , including filament uncapping , severing , actin monomer binding as well as further upstream signaling roles ."	[]			p70	Discussion	FALSE	-	44265	44401	result	
425	425	s250	"Because of the diverse effects of phosphoinositides on signaling proteins and actin binding proteins , it is often difficult"	[]			p70	Discussion	FALSE	-	44402	44525	method	
426	426	s250	to clearly trace lipid signaling pathways leading to actin assembly .	[]			p70	Discussion	FALSE	-	44526	44594	fact	
427	427	s251	We have previously shown	[]			p70	Discussion	FALSE	-	44595	44619	result	
428	428	s251	"that vesicles containing PI ( 4,5 ) P2 can induce actin polymerization in Xenopus extracts in a Cdc42-dependent manner ( exLink ) ."	[exLink]			p70	Discussion	FALSE	-	44620	44753	hypothesis	
429	429	s252	"In turn , Cdc42-induced actin polymerization in extracts requires both N-WASP and Arp2/3 complex ( exLink ; exLink ) ."	[exLink]			p70	Discussion	FALSE	-	44754	44889	hypothesis	
430	430	s253	"Our demonstration that N-WASP is required for PI ( 4,5 ) P2-stimulated actin assembly highlights the existence of a coherent signaling pathway in"	[]			p70	Discussion	FALSE	-	44890	45031	implication	
431	431	s253	"Xenopus extracts leading from PI ( 4,5 ) P2 to de novo actin nucleation through Cdc42 , N-WASP , and Arp2/3 complex ."	[]			p70	Discussion	FALSE	-	45032	45142	implication	
432	432	s254	There is also evidence	[]			p70	Discussion	FALSE	-	45143	45165	goal	
433	433	s254	that this kind of pathway exists in somatic cells .	[]			p70	Discussion	FALSE	-	45166	45216	hypothesis	
434	434	s255	"Recently , PI ( 4,5 ) P2 has been shown"	[]			p70	Discussion	FALSE	-	45217	45251	result	
435	435	s255	"to mediate , through the WASp-Arp2/3 pathway , actin polymerization induced by sphingolipid cholesterol-rich membrane microdomains ( exLink ) ."	[exLink]			p70	Discussion	FALSE	-	45252	45403	result	
436	436	s256	"PI ( 4,5 ) P2 can play two potential roles in this signaling pathway ."	[]			p71	Discussion	FALSE	-	45404	45469	implication	
437	437	s257	"First , it might indirectly stimulate the exchange of GTP for GDP on Cdc42 through the activation of an unidentified guanine nucleotide exchange factor ( exLink ) ."	[exLink]			p71	Discussion	FALSE	-	45470	45639	result	
438	438	s258	Work in the purified system suggests	[]			p71	Discussion	FALSE	-	45640	45676	method	
439	439	s258	"that PI ( 4,5 ) P2 also plays a role in directly activating N-WASP ."	[]			p71	Discussion	FALSE	-	45677	45740	implication	
440	440	s259	"Our identification of an N-WASP mutant ( containing a deletion of the BR ) that is PI ( 4,5 ) P2-insensitive but Cdc42-sensitive in the purified system allowed"	[]			p71	Discussion	FALSE	-	45741	45894	result	
441	441	s259	"us to dissect the relative contributions of these two potential functions of PI ( 4,5 ) P2 in the Xenopus system ."	[]			p71	Discussion	FALSE	-	45895	46004	implication	
442	442	s260	"Since the ( DeltaB ) N-WASP mutant is able to rescue PI ( 4,5 ) P2-stimulated actin polymerization extracts depleted of endogenous N-WASP"	[]			p71	Discussion	FALSE	-	46005	46135	result	
443	443	s260	"we can conclude that the critical function of PI ( 4,5 ) P2 is to activate Cdc42 ."	[]			p71	Discussion	FALSE	-	46136	46214	implication	
444	444	s261	This is consistent with the previous observation	[]			p71	Discussion	FALSE	-	46215	46263	result	
445	445	s261	that Cdc42 alone can stimulate actin assembly in lipid-free Xenopus HSS ( exLink ) .	[exLink]			p71	Discussion	FALSE	-	46264	46354	result	
446	446	s262	Since Cdc42 is a relatively weak activator of N-WASP in the purified system	[]			p71	Discussion	FALSE	-	46355	46430	implication	
447	447	s262	"it is possible that another coactivator can substitute for PI ( 4,5 ) P2 in extracts ."	[]			p71	Discussion	FALSE	-	46431	46513	implication	
448	448	s263	"In fact , biochemical fractionation of Xenopus and bovine brain extracts suggests"	[]			p71	Discussion	FALSE	-	46514	46594	result	
449	449	s263	"that Cdc42-induced actin assembly requires a third factor in addition to N-WASP and Arp2/3 complex ( Ma , L. , R. Rohatgi , and M.W. Kirschner ."	[]			p71	Discussion	FALSE	-	46595	46734	goal	
450	450	s264	1999 .	[]			p71	Discussion	FALSE	-	46735	46740	method	
451	451	s265	American Society of Cell Biologist Annual Meeting .	[]			p71	Discussion	FALSE	-	46741	46791	method	
452	452	s266	2220 ( Abstr. ) ) .	[]			p71	Discussion	FALSE	-	46792	46807	result	
453	453	s267	Identification of this unknown factor and elucidation of the pathway	[]			p71	Discussion	FALSE	-	46808	46876	result	
454	454	s267	"by which PI ( 4,5 ) P2 activates Cdc42 are important future directions ."	[]			p71	Discussion	FALSE	-	46877	46944	implication	
455	455	s268	"For the PI ( 4,5 ) P2-Cdc42-N-WASP-Arp2/3 pathway , the ability"	[]			p71	Discussion	FALSE	-	46945	47003	result	
456	456	s268	"to complement experiments in complex extract or cellular systems with experiments in reconstituted , completely purified systems is a tremendous advantage that should continue to yield important insights into signal regulated actin assembly ."	[]			p71	Discussion	FALSE	-	47004	47244	result	
